,company_name,location,notice_date,layoff_date,employees_affected,Recieved Date
2746,Central Locating Service,Houston,2002-12-19 00:00:00,2003-01-15 00:00:00,75.0,5314
2747,UtiliQuest,San Antonio,2002-12-16 00:00:00,2003-01-20 00:00:00,58.0,5310
2748,"Ericsson, Inc.",Plano,2002-12-20 00:00:00,2003-02-27 00:00:00,5.0,5309
2749,Ceramic Cooling Tower Company,Fort Worth,2002-12-19 00:00:00,2003-03-28 00:00:00,28.0,5316
2750,Ceramic Cooling Tower Company - Ft. Worth,Fort Worth,2002-12-19 00:00:00,2003-03-28 00:00:00,27.0,5317
2751,TIC United Corporation,San Antonio,2002-12-23 00:00:00,2003-02-21 00:00:00,114.0,5318
2752,Sun Apparel,El Paso,2002-12-20 00:00:00,2003-03-01 00:00:00,450.0,5315
2753,First Vector Services,Austin,2002-12-13 00:00:00,2003-02-14 00:00:00,54.0,5319
2754,First Vector Services - Ft. Worth,Fort Worth,2002-12-13 00:00:00,2003-02-14 00:00:00,196.0,5320
2755,"Halliburton Energy Services, Inc.",Alvarado,2002-12-26 00:00:00,2003-03-03 00:00:00,80.0,5323
2756,Life Investors Insurance Company of America,Hurst,2002-12-30 00:00:00,2003-02-28 00:00:00,1.0,5326
2757,First Vector Services - Houston2,Houston,2002-12-13 00:00:00,2003-02-14 00:00:00,98.0,5325
2758,First Vector. Services - Houston,Houston,2002-12-13 00:00:00,2003-02-14 00:00:00,99.0,5324
2759,Target Stores  #175,San Antonio,2002-12-30 00:00:00,2002-03-04 00:00:00,97.0,5328
2760,Target Stores #173,San Antonio,2002-12-30 00:00:00,2003-03-04 00:00:00,98.0,5327
2761,Asplundh Tree Expert Company,Houston,2003-01-02 00:00:00,2003-01-03 00:00:00,213.0,5329
2762,"Auchan U.S.A., Inc.  - Houston",Houston,2003-01-06 00:00:00,2003-03-06 00:00:00,336.0,5339
2763,Air System Components,Terrell,2002-12-23 00:00:00,2003-12-31 00:00:00,2.0,5340
2764,"General Mills Operations, Inc.",Denison,2002-12-27 00:00:00,2003-02-28 00:00:00,243.0,5250
2765,"Auchan U.S.A., Inc.",Houston,2003-01-06 00:00:00,2003-03-06 00:00:00,337.0,5337
2766,Target Stores - Waco,Waco,2003-01-03 00:00:00,2003-03-04 00:00:00,150.0,5335
2767,GE Tensor,Round Rock,2003-01-08 00:00:00,2003-03-31 00:00:00,61.0,5344
2768,"Budget Group, Inc.",Carrollton,2003-01-07 00:00:00,2003-03-14 00:00:00,293.0,5346
2769,Hanover Compressor Company,Houston,2003-01-08 00:00:00,2003-03-10 00:00:00,108.0,5343
2770,"Humana Health Plan of Texas,  Inc. - San Anontio",San Antonio,2003-01-09 00:00:00,2003-03-14 00:00:00,184.0,5342
2771,"Humana Health Plans of Texas, Inc.  - San Antonio2",San Antonio,2003-01-09 00:00:00,2003-03-14 00:00:00,183.0,5357
2772,Kmart #3992,San Antonio,2003-01-14 00:00:00,2003-03-21 00:00:00,200.0,5361
2773,Kmart #4948,Waco,2003-01-14 00:00:00,2003-03-21 00:00:00,145.0,5359
2774,Kmart #4941,San Antonio,2003-01-14 00:00:00,2003-03-21 00:00:00,200.0,5360
2775,Kmart #3745,Baytown,2003-01-14 00:00:00,2003-03-21 00:00:00,92.0,5358
2776,K-Mart #3192,Dallas,2003-01-15 00:00:00,2003-03-21 00:00:00,95.0,5363
2777,Kmart #9512,Greenville,2003-01-12 00:00:00,2003-03-21 00:00:00,45.0,5421
2778,Kmart #3727,New Braunfels,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5378
2779,Kmart #4920,Weslaco,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5417
2780,Kmart #7594,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5416
2781,Kmart #3901,Rosenberg,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5415
2782,Kmart #7439,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5401
2783,Kmart #7300,San Antonio,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5380
2784,Kmart #4973,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5402
2785,Kmart #4773,Arlington,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5429
2786,Kmart #3878,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5413
2787,Kmart #3649,Burleson,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5420
2788,Kmart #4425,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5403
2789,Kmart #7751,Pasadena,2003-01-12 00:00:00,2003-04-15 00:00:00,100.0,5400
2790,Kmart #4931,Sherman,2003-01-12 00:00:00,2003-03-21 00:00:00,200.0,5431
2791,Kmart #4841,Tyler,2003-01-12 00:00:00,2003-03-21 00:00:00,89.0,5390
2792,K-Mart - DeSoto,De Soto,2003-01-16 00:00:00,2003-03-21 00:00:00,95.0,5369
2793,K-Mart - Garland,Garland,2003-01-12 00:00:00,2003-03-21 00:00:00,83.0,5370
2794,Kmart - Irving,Irving,2003-01-12 00:00:00,2003-03-21 00:00:00,117.0,5373
2795,Kmart #9545,Del Rio,2003-01-12 00:00:00,2003-03-21 00:00:00,65.0,5418
2796,Kmart #3217,Temple,2003-01-12 00:00:00,2003-03-21 00:00:00,64.0,5383
2797,Kmart #4223,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5405
2798,Kmart #3493,San Antonio,2003-01-12 00:00:00,2003-03-21 00:00:00,80.0,5375
2799,Big Kmart,Amarillo,2003-01-16 00:00:00,2003-03-21 00:00:00,102.0,5394
2800,Kmart #7404,San Antonio,2003-01-12 00:00:00,2003-03-21 00:00:00,91.0,5381
2801,Kmart #3321,Balch Springs,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5387
2802,Kmart #7615,Cedar Hill,2003-01-12 00:00:00,2003-03-21 00:00:00,90.0,5385
2803,"Dynacast Manufacturing, Inc.",New Braunfels,2003-01-15 00:00:00,2003-03-17 00:00:00,93.0,5367
2804,Kmart #7270,Ft. Worth,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5426
2805,Kmart #9426,Katy,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5395
2806,Kmart #3870,Webster,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5396
2807,Kmart #3835,Texas City,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5404
2808,Kmart #3909,Houston,2003-01-12 00:00:00,2003-03-21 00:00:00,80.0,5397
2809,Kmart #4959,Groves,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5425
2810,Kmart #3738,Arlington,2003-01-12 00:00:00,2003-03-21 00:00:00,77.0,5428
2811,Kmart #3830,Howardwick,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5399
2812,Kmart #3199,Odessa,2003-01-12 00:00:00,2003-03-21 00:00:00,60.0,5423
2813,Kmart #7230,Haltom,2003-01-12 00:00:00,2003-03-21 00:00:00,85.0,5427
2814,Kmart #3648,Conroe,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5412
2815,Kmart #4828,Wichita Falls,2003-01-12 00:00:00,2003-03-21 00:00:00,85.0,5422
2816,Kmart #7170,Denton,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5407
2817,Kmart #3721,Beaumont,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5424
2818,Kmart #3771,Austin,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5382
2819,Kmart #4919,Corsicana,2003-01-12 00:00:00,2003-03-31 00:00:00,200.0,5432
2820,Southwestern Bell Communications - Austin,Austin,2003-01-16 00:00:00,2003-06-07 00:00:00,62.0,5434
2821,Southwestern Bell Communications - Houston,Houston,2003-01-16 00:00:00,2003-06-07 00:00:00,99.0,5433
2822,Kmart #4267,Hurst,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5414
2823,Kmart #4302,Galveston,2003-01-12 00:00:00,2003-03-21 00:00:00,100.0,5411
2824,AT&T - Ennis,Ennis,2003-01-21 00:00:00,2003-03-21 00:00:00,120.0,5436
2825,Walsh Distribution L.L.C.,Texarkana,2003-01-15 00:00:00,2003-03-16 00:00:00,75.0,5438
2826,Kmart #7795,Abilene,2003-01-12 00:00:00,2003-03-21 00:00:00,0.0,5437
2827,"Clark American Checks, Inc.",Houston,2003-01-14 00:00:00,2003-03-29 00:00:00,104.0,5444
2828,"Ericsson, Inc. - Richardson11",Richardson,2003-01-28 00:00:00,2003-03-23 00:00:00,11.0,5464
2829,"Ericsson, Inc.",Plano,2003-01-28 00:00:00,2003-03-17 00:00:00,20.0,5466
2830,"Applied Materials, Inc.",,2003-01-28 00:00:00,2003-03-28 00:00:00,72.0,5455
2831,"Ericsson, Inc. - Richardson",Richardson,2003-01-28 00:00:00,2003-03-27 00:00:00,1.0,5458
2832,"Ericsson, Inc. - Richardson10",Richardson,2003-01-28 00:00:00,2003-02-01 00:00:00,14.0,5459
2833,"Ericsson, Inc. - Richardson8",Richardson,2003-01-28 00:00:00,2003-03-18 00:00:00,2.0,5465
2834,"Applied Materials, Inc. - Austin4",Austin,2003-01-28 00:00:00,2003-03-28 00:00:00,23.0,5456
2835,"Applied Materials, Inc. - Austin8",Austin,2003-01-28 00:00:00,2003-03-28 00:00:00,23.0,5457
2836,"Applied Materials, Inc. - Austin3",Austin,2003-01-28 00:00:00,2003-03-28 00:00:00,47.0,5454
2837,"EarthLink, Inc.",Dallas,2003-01-28 00:00:00,2003-03-30 00:00:00,329.0,5469
2838,Cooper Tools,Houston,2003-01-30 00:00:00,2003-05-27 00:00:00,200.0,5471
2839,Imperial Sugar Company - Sugar Land,Sugar Land,2003-02-03 00:00:00,2003-04-04 00:00:00,14.0,5475
2840,S.B. Foote Tanning Company,Cactus,2003-02-04 00:00:00,2003-02-03 00:00:00,70.0,5481
2841,"Alcatel USA, Inc. - Plano",Plano,2003-02-05 00:00:00,2003-04-08 00:00:00,53.0,5490
2842,"Tyson Foods, Inc.",Houston,2003-02-06 00:00:00,2003-04-10 00:00:00,56.0,5491
2843,Fleming dba Rainbow - El Paso2,El Paso,2003-02-05 00:00:00,2003-03-24 00:00:00,65.0,5507
2844,"Fleming dba Rainbow, - El Paso",El Paso,2003-02-05 00:00:00,2003-03-24 00:00:00,77.0,5506
2845,"GenuityTelecom, Inc.  - Houston",Houston,2003-02-03 00:00:00,2003-02-04 00:00:00,1.0,5511
2846,"Genuity Telecom, Inc.  - Dallas",Carrollton,2003-02-03 00:00:00,2003-02-04 00:00:00,9.0,5512
2847,Sanmina - Richardson2,Richardson,2003-01-20 00:00:00,2003-04-25 00:00:00,197.0,5519
2848,"Brobeck, Phleger & Harrison LLP",Austin,2003-02-10 00:00:00,2003-02-06 00:00:00,66.0,5520
2849,Southwestern Bell Communications - Austin2,Austin,2003-02-12 00:00:00,2003-04-15 00:00:00,82.0,5525
2850,SMTC Manufacturing,Austin,2003-02-17 00:00:00,2003-03-28 00:00:00,90.0,5529
2851,"Birds Eye Foods, Inc.",Uvalde,2003-02-17 00:00:00,2003-05-20 00:00:00,270.0,5528
2852,"Ericsson, Inc. - Richardson11",Richardson,2003-02-21 00:00:00,2003-04-22 00:00:00,2.0,5544
2853,"LeFleur Transportation, Inc.",Houston,2003-02-13 00:00:00,2003-04-18 00:00:00,120.0,5546
2854,Sprint - Irving2,Irving,2003-02-12 00:00:00,2003-06-30 00:00:00,79.0,5548
2855,"Ericsson, Inc.",Plano,2003-02-21 00:00:00,2003-04-24 00:00:00,5.0,5545
2856,Imperial Sugar Company,Sugar Land,2003-02-21 00:00:00,2003-04-21 00:00:00,160.0,5550
2857,Qwest Communications - San Antonio2,San Antonio,2003-02-20 00:00:00,2003-05-15 00:00:00,173.0,5553
2858,"Swissport USA, Inc.",San Antonio,2003-02-24 00:00:00,2003-04-30 00:00:00,52.0,5564
2859,"WorldCom, Inc. - San Antonio",San Antonio,2003-02-27 00:00:00,2003-02-28 00:00:00,200.0,5562
2860,Fleming Marketing and Distribution Company,Lubbock,2003-02-24 00:00:00,2003-06-03 00:00:00,144.0,5560
2861,"Wellington Leisure Products, Inc.",Wichita Falls,2003-02-24 00:00:00,2003-02-20 00:00:00,24.0,5557
2862,"BP America, Inc.-Corporate",Houston,2003-02-26 00:00:00,2003-02-27 00:00:00,216.0,5558
2863,Advanced Micro Devices (AMD),Austin,2003-02-18 00:00:00,2003-04-17 00:00:00,50.0,5561
2864,"WorldCom, Inc. - Sugarland",Sugar Land,2003-02-28 00:00:00,2003-04-29 00:00:00,57.0,5571
2865,"WorldCom, Inc. - Richardson",Richardson,2003-02-28 00:00:00,2003-04-29 00:00:00,82.0,5572
2866,"USF Logistics Services, Inc.",Lubbock,2003-03-05 00:00:00,2003-05-04 00:00:00,52.0,5582
2867,CMS Energy Oil and Gas,Houston,2003-03-03 00:00:00,2003-04-01 00:00:00,40.0,5583
2868,"Chorum Technologies, Inc.",Richardson,2003-03-07 00:00:00,2003-04-11 00:00:00,70.0,5593
2869,"Fleming Companies, Inc. - Lubbock",Lubbock,2003-03-10 00:00:00,2003-05-02 00:00:00,55.0,5595
2870,"Fleming Companies, Inc. - Amarillo - Rainbow Foods",Amarillo,2003-03-10 00:00:00,2003-05-10 00:00:00,98.0,5594
2871,"Fleming Companies, Inc. - El Paso4",El Paso,2003-03-10 00:00:00,2003-05-02 00:00:00,58.0,5598
2872,"Fleming Companies, Inc. - El Paso3",El Paso,2003-03-10 00:00:00,2003-05-02 00:00:00,84.0,5597
2873,"Fleming Companies, Inc. - El Paso2",El Paso,2003-03-10 00:00:00,2003-05-02 00:00:00,59.0,5596
2874,Brown & Williamson Tobacco Corporation - Amarillo,Amarillo,2003-03-11 00:00:00,2003-03-15 00:00:00,1.0,5624
2875,Brown & Williamson Tobacco Corporation - Beaumont,Beaumont,2003-03-11 00:00:00,2003-03-15 00:00:00,1.0,5622
2876,Brown & Williamson Tobacco Corporation - Spring,Spring,2003-03-11 00:00:00,2003-03-15 00:00:00,1.0,5621
2877,Brown & Williamson Tobacco Corporation - Lubbock,Lubbock,2003-03-11 00:00:00,2003-03-15 00:00:00,1.0,5623
2878,"Lear Siegler Services, Inc.",Universal City,2003-03-07 00:00:00,2003-05-08 00:00:00,85.0,5610
2879,MESCO Metal Buildings,Grapevine,2003-03-11 00:00:00,2003-05-11 00:00:00,76.0,5611
2880,Life Investors Insurance Company of America,Hurst,2003-03-14 00:00:00,2003-05-16 00:00:00,48.0,5617
2881,FSI International,Allen,2003-03-17 00:00:00,2003-05-16 00:00:00,199.0,5616
2882,Christus Regis/St. Elizabeth Hospital,Waco,2003-03-11 00:00:00,2003-05-16 00:00:00,50.0,5625
2883,Grant Prideco,Bryan,2003-03-18 00:00:00,2003-03-18 00:00:00,139.0,5626
2884,Aetna Insurance,Tyler,2003-03-25 00:00:00,2003-02-14 00:00:00,115.0,5644
2885,"Ericsson, Inc.",Plano,2003-03-20 00:00:00,2003-05-21 00:00:00,7.0,5634
2886,"Ericsson, Inc. - Richardson10",Richardson,2003-03-20 00:00:00,2003-05-22 00:00:00,1.0,5633
2887,International Garment Processors,El Paso,2003-03-20 00:00:00,2003-05-23 00:00:00,117.0,5638
2888,Schlumberger Oilfield Services - Houston,Houston,2003-03-25 00:00:00,2003-06-30 00:00:00,53.0,5645
2889,SuperShuttle - Austin,Austin,2003-03-26 00:00:00,2003-03-31 00:00:00,36.0,5649
2890,National Oilwell - Marble Falls2,Marble Falls,2003-03-27 00:00:00,2003-05-31 00:00:00,30.0,5650
2891,Weber Aircraft,Gainesville,2003-03-19 00:00:00,2003-06-30 00:00:00,100.0,5657
2892,Transamerica Life Insurance Company,Bedford,2003-03-28 00:00:00,2003-05-29 00:00:00,7.0,5660
2893,Cooper Tools,Houston,2003-03-28 00:00:00,2003-06-27 00:00:00,200.0,5666
2894,American General Life Companies,Dallas,2003-03-28 00:00:00,2003-05-30 00:00:00,211.0,5665
2895,"Saint-Gobain Vetrotex America, Inc.",Wichita Falls,2003-04-01 00:00:00,2003-06-04 00:00:00,107.0,5664
2896,"Ericsson, Inc.",Plano,2003-04-03 00:00:00,2003-06-05 00:00:00,1.0,5672
2897,Stream International - Carrollton,Carrollton,2003-03-31 00:00:00,2003-06-30 00:00:00,175.0,5671
2898,"Q. C. Onics, Inc. - Harlingen",Harlingen,2003-03-31 00:00:00,2003-07-11 00:00:00,127.0,5688
2899,Continental Airlines - Houston2,Houston,2003-04-14 00:00:00,2003-05-31 00:00:00,0.0,5701
2900,"Ericsson, Inc.",Plano,2003-04-17 00:00:00,2003-06-20 00:00:00,3.0,5708
2901,"Ericsson, Inc.",Plano,2003-04-21 00:00:00,2003-06-19 00:00:00,1.0,5710
2902,Pharmacia Corporation,Irving,2003-04-16 00:00:00,2003-06-16 00:00:00,0.0,5709
2903,"Ericsson, Inc. - Richardson10",Richardson,2003-04-21 00:00:00,2003-06-17 00:00:00,27.0,5711
2904,"Ericsson, Inc. - Richardson11",Richardson,2003-04-21 00:00:00,2003-06-17 00:00:00,11.0,5712
2905,"Applied Materials, Inc. - Austin6",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5724
2906,"Applied Materials, Inc. - Austin",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5723
2907,"Applied Materials, Inc. - Austin5",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5722
2908,"Applied Materials, Inc. - Austin7",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5725
2909,Applied Materials-Addeco-SVO,Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,51.0,5720
2910,"Applied Materials, Inc. - Austin9",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5728
2911,"Applied Materials, Inc. - Austin10",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5729
2912,"Applied Materials, Inc. - Austin8",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5727
2913,"Applied Materials, Inc. - Austin2",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5726
2914,"Applied Materials, Inc. - Austin4",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,17.0,5721
2915,Sanmina - Richardson2,Richardson,2003-04-22 00:00:00,2003-05-27 00:00:00,126.0,5717
2916,"Applied Materials, Inc. - Austin3",Austin,2003-04-22 00:00:00,2003-06-22 00:00:00,34.0,5719
2917,"Ericsson, Inc.",Plano,2003-04-22 00:00:00,2003-06-19 00:00:00,1.0,5718
2918,"Ericsson, Inc.",Plano,2003-04-24 00:00:00,2003-05-17 00:00:00,1.0,5735
2919,GOEX International,Cleburne,2003-04-23 00:00:00,2003-04-25 00:00:00,55.0,5734
2920,"Special Counsel, Inc.",Dallas,2003-04-28 00:00:00,2003-06-30 00:00:00,0.0,5737
2921,"CBCA, Inc.",Ft. Worth,2003-04-25 00:00:00,2003-04-25 00:00:00,59.0,5741
2922,"Accredo Health, Inc.",Coppell,2003-04-24 00:00:00,2003-06-30 00:00:00,56.0,5742
2923,"ACS State and Local Solutions, Inc.",Lufkin,2003-04-29 00:00:00,2003-06-30 00:00:00,0.0,5745
2924,Citicorp Credit Services Inc. - Irving,Irving,2003-05-01 00:00:00,2003-06-30 00:00:00,124.0,5744
2925,"Ericsson, Inc.",Plano,2003-05-01 00:00:00,2003-07-17 00:00:00,3.0,5746
2926,Midland Steel Products Company,Garland,2003-04-28 00:00:00,2003-04-30 00:00:00,26.0,5749
2927,Correctional Services Corporation - Killeen,Killeen,2003-04-28 00:00:00,2003-06-30 00:00:00,85.0,5748
2928,Accenture LLP,Houston,2003-05-01 00:00:00,2003-07-01 00:00:00,120.0,5751
2929,"Pristech Products, Inc.",San Antonio,2003-04-28 00:00:00,2003-05-09 00:00:00,113.0,5752
2930,Normandy Terrace Northeast,San Antonio,2003-05-01 00:00:00,2003-07-01 00:00:00,143.0,5753
2931,"Johnson & Johnson Medical, Inc. - Sherman",Sherman,2003-04-28 00:00:00,2003-07-05 00:00:00,402.0,5759
2932,"Schmidt Manufacturing, Inc.",Fresno,2003-05-07 00:00:00,2003-07-09 00:00:00,44.0,5758
2933,Aramark ServiceMaster Facility Srvcs-Hosp. Laundry,San Antonio,2003-05-07 00:00:00,2003-05-31 00:00:00,182.0,5765
2934,"Ericsson, Inc. - Richardson10",Richardson,2003-05-09 00:00:00,2003-07-07 00:00:00,1.0,5767
2935,The Hartford-SW Reg. Houston Br.,Houston,2003-05-09 00:00:00,2003-05-12 00:00:00,3.0,5770
2936,The Hartford- P.L.C1. Serv. Ctr,San Antonio,2003-05-09 00:00:00,2003-05-12 00:00:00,3.0,5772
2937,The Hartford-SW Serv.Ctr. San Antonio,San Antonio,2003-05-09 00:00:00,2003-05-12 00:00:00,3.0,5771
2938,The Hartford-Dallas Reg. Office,Dallas,2003-05-09 00:00:00,2003-05-12 00:00:00,9.0,5769
2939,"RMH Teleservices, Inc.",Harlingen,2003-05-12 00:00:00,2003-07-10 00:00:00,52.0,5779
2940,Northrup Grumman Electro-Optical Systems,Garland,2003-05-09 00:00:00,2003-06-14 00:00:00,2341.0,5774
2941,"Ericsson, Inc.",Plano,2003-05-15 00:00:00,2003-07-17 00:00:00,18.0,5778
2942,"Ericsson, Inc. - Richardson8",Richardson,2003-05-15 00:00:00,2003-07-13 00:00:00,1.0,5777
2943,Target Stores - Texarkana,Texarkana,2003-05-14 00:00:00,2003-07-22 00:00:00,0.0,5783
2944,"Roper Industries, Inc.-Dynamco",McKinney,2003-05-19 00:00:00,2003-07-30 00:00:00,32.0,5782
2945,Moore Wallace - Wallace Heritage Press,Dallas,2003-05-19 00:00:00,2003-07-18 00:00:00,92.0,5784
2946,Brown & Williamson Tobacco Corporation- Plano,Plano,2003-05-16 00:00:00,2003-07-30 00:00:00,17.0,5786
2947,Brown & Williamson Tobacco Corporation - Spring,Spring,2003-05-16 00:00:00,2003-07-30 00:00:00,16.0,5785
2948,"Chorum Technologies, Inc.",Richardson,2003-05-20 00:00:00,2003-06-30 00:00:00,72.0,5819
2949,"Honeywell, Intl.",El Paso,2003-05-08 00:00:00,2003-06-01 00:00:00,50.0,5796
2950,The Hartford-Dallas Medical Only Center,Dallas,2003-05-28 00:00:00,2003-05-29 00:00:00,69.0,5800
2951,Ameripol - Synpol - Port Neches,Port Neches,2003-05-29 00:00:00,2003-05-29 00:00:00,245.0,5798
2952,L.D. Brinkman,Lewisville,2003-05-30 00:00:00,2003-06-20 00:00:00,70.0,5802
2953,Bway Corporation - Dallas,Dallas,2003-06-02 00:00:00,2003-08-01 00:00:00,53.0,5803
2954,Target Stores - Austin,Austin,2003-06-03 00:00:00,2003-07-22 00:00:00,150.0,5811
2955,"Fleming Companies, Inc. - Garland",Garland,2003-06-06 00:00:00,2003-06-06 00:00:00,183.0,5821
2956,A. Schulman Inc.,Orange,2003-06-02 00:00:00,2003-08-17 00:00:00,70.0,5826
2957,"Saint-Gobain Vetrotex America, Inc.",Wichita Falls,2003-06-05 00:00:00,2003-08-03 00:00:00,0.0,5827
2958,Weber Aircraft,Gainesville,2003-06-03 00:00:00,2003-09-30 00:00:00,100.0,5828
2959,"Kulicke and Soffa Industries, Inc.",Dallas,2003-06-12 00:00:00,2003-08-29 00:00:00,57.0,5831
2960,A. O. Smith Corporation,El Paso,2003-06-17 00:00:00,2003-08-17 00:00:00,61.0,5848
2961,Fairchild - Dornier,San Antonio,2003-06-18 00:00:00,,0.0,5849
2962,"Fleming Companies, Inc. - Garland",Garland,2003-06-20 00:00:00,2003-06-20 00:00:00,25.0,5854
2963,Providian Financial Corporation,El Paso,2003-06-19 00:00:00,2003-08-21 00:00:00,154.0,5853
2964,"Philips Semidonductors, Inc.",San Antonio,2003-06-24 00:00:00,2003-05-25 00:00:00,17.0,5868
2965,Cirrus Logic,Austin,2003-06-26 00:00:00,2003-08-30 00:00:00,97.0,5866
2966,eFunds,Dallas,2003-06-24 00:00:00,2004-01-30 00:00:00,104.0,5867
2967,Arter & Hadden LLP,Dallas,2003-06-30 00:00:00,2003-07-15 00:00:00,44.0,5883
2968,Security DBS,Dallas,2003-07-02 00:00:00,2003-09-08 00:00:00,90.0,5914
2969,Moore Wallace - Marlin,Marlin,2003-07-08 00:00:00,2003-09-05 00:00:00,120.0,5915
2970,"Fleming Companies, Inc. - Garland",Garland,2003-07-10 00:00:00,2003-09-10 00:00:00,245.0,5910
2971,"Fleming Companies, Inc. - Lewisville",Lewisville,2003-07-10 00:00:00,2003-09-10 00:00:00,341.0,5908
2972,Providian Financial Corporation - San Antonio,San Antonio,2003-07-10 00:00:00,2003-09-12 00:00:00,11.0,5916
2973,Thrifty Car Rental,Houston,2003-07-09 00:00:00,2003-09-15 00:00:00,100.0,5928
2974,"CSG Investments, Inc.",Plano,2003-07-09 00:00:00,2003-07-11 00:00:00,8.0,5929
2975,SPX Dock Products,Carrollton,2003-07-10 00:00:00,2003-10-30 00:00:00,45.0,5932
2976,AmersourceBergen Corporation,Grand Prairie,2003-07-16 00:00:00,2003-09-16 00:00:00,95.0,5936
2977,Kents Nursing Center,Ft. Worth,2003-07-16 00:00:00,2003-09-16 00:00:00,107.0,5935
2978,Security DBS,Dallas,2003-07-15 00:00:00,2003-09-15 00:00:00,11.0,5942
2979,Bluebonnet Savings Bank FSB,Dallas,2003-07-15 00:00:00,2003-08-01 00:00:00,38.0,5941
2980,"Fisher Controls International, LLC",Sherman,2003-07-18 00:00:00,2003-07-18 00:00:00,60.0,5945
2981,APL Logistics,Socorro,2003-07-23 00:00:00,2003-09-05 00:00:00,99.0,5947
2982,"Economy Furniture, Inc.",Austin,2003-07-23 00:00:00,2003-08-01 00:00:00,100.0,5946
2983,"Johnson & Johnson Medical, Inc. - Sherman",Sherman,2003-07-25 00:00:00,2003-10-04 00:00:00,101.0,5950
2984,Brown & Williamson Tobacco Corporation- San Antoni,San Antonio,2003-07-25 00:00:00,2003-09-30 00:00:00,1.0,5951
2985,Pillowtex Corporation - Dallas2,Dallas,2003-07-30 00:00:00,2003-07-30 00:00:00,60.0,5955
2986,Eaton Corporation - Grand Prairie,Grand Prairie,2003-07-30 00:00:00,2003-10-25 00:00:00,90.0,5956
